,cat,file,text_sentence_count,text_word_count,summary_sentence_count,summary_word_count,model,rouge_1_p,rouge_1_r,rouge_2_p,rouge_2_r,rouge_L_p,rouge_L_r
410,business,../dataset/NewsArticles/business/491.txt,15,356,8,209,textrank,0.5481481481481482,0.7956989247311828,0.45918367346938777,0.72,0.5481481481481482,0.7956989247311828
411,business,../dataset/NewsArticles/business/446.txt,15,330,8,242,textrank,0.795774647887324,0.9912280701754386,0.7268518518518519,0.9751552795031055,0.795774647887324,0.9912280701754386
412,business,../dataset/NewsArticles/business/320.txt,13,271,6,137,textrank,0.7920792079207921,0.8333333333333334,0.6946564885496184,0.7647058823529411,0.7920792079207921,0.8333333333333334
413,business,../dataset/NewsArticles/business/334.txt,12,264,5,158,textrank,0.8484848484848485,0.8842105263157894,0.8,0.8529411764705882,0.8484848484848485,0.8842105263157894
414,business,../dataset/NewsArticles/business/452.txt,17,354,7,169,textrank,0.6936936936936937,0.6814159292035398,0.5866666666666667,0.6197183098591549,0.6936936936936937,0.6814159292035398
415,business,../dataset/NewsArticles/business/308.txt,14,339,6,141,textrank,0.6979166666666666,0.7701149425287356,0.6691729323308271,0.6953125,0.6979166666666666,0.7701149425287356
416,business,../dataset/NewsArticles/business/309.txt,12,222,8,166,textrank,0.5217391304347826,0.821917808219178,0.36809815950920244,0.6741573033707865,0.5130434782608696,0.8082191780821918
417,business,../dataset/NewsArticles/business/335.txt,13,300,7,182,textrank,0.5849056603773585,0.7209302325581395,0.45569620253164556,0.6050420168067226,0.5660377358490566,0.6976744186046512
418,business,../dataset/NewsArticles/business/453.txt,14,329,12,297,textrank,0.48186528497409326,0.9893617021276596,0.4456140350877193,0.9621212121212122,0.48186528497409326,0.9893617021276596
419,business,../dataset/NewsArticles/business/447.txt,12,230,5,103,textrank,0.6,0.6455696202531646,0.5544554455445545,0.5833333333333334,0.6,0.6455696202531646
420,business,../dataset/NewsArticles/business/321.txt,8,152,4,82,textrank,0.9833333333333333,0.9833333333333333,0.9210526315789473,0.958904109589041,0.9833333333333333,0.9833333333333333
421,business,../dataset/NewsArticles/business/490.txt,14,322,14,322,textrank,0.35784313725490197,0.9864864864864865,0.34448160535117056,0.9626168224299065,0.35784313725490197,0.9864864864864865
422,business,../dataset/NewsArticles/business/484.txt,9,212,4,95,textrank,0.6027397260273972,0.6027397260273972,0.46236559139784944,0.4479166666666667,0.5753424657534246,0.5753424657534246
423,business,../dataset/NewsArticles/business/137.txt,11,225,6,144,textrank,0.6966292134831461,0.8157894736842105,0.6209677419354839,0.7777777777777778,0.6966292134831461,0.8157894736842105
424,business,../dataset/NewsArticles/business/123.txt,10,192,4,76,textrank,0.5967741935483871,0.6065573770491803,0.47297297297297297,0.4666666666666667,0.5645161290322581,0.5737704918032787
425,business,../dataset/NewsArticles/business/043.txt,9,198,4,108,textrank,0.8157894736842105,0.8157894736842105,0.7142857142857143,0.7865168539325843,0.8157894736842105,0.8157894736842105
426,business,../dataset/NewsArticles/business/057.txt,21,443,10,219,textrank,0.78,0.78,0.7246376811594203,0.7352941176470589,0.78,0.78
427,business,../dataset/NewsArticles/business/080.txt,11,200,5,103,textrank,0.6567164179104478,0.6666666666666666,0.5,0.5172413793103449,0.6567164179104478,0.6666666666666666
428,business,../dataset/NewsArticles/business/094.txt,10,224,7,170,textrank,0.5980392156862745,0.9838709677419355,0.5102040816326531,0.9493670886075949,0.5980392156862745,0.9838709677419355
429,business,../dataset/NewsArticles/business/269.txt,19,432,8,228,textrank,0.3933333333333333,0.5462962962962963,0.3047619047619048,0.41025641025641024,0.3933333333333333,0.5462962962962963
430,business,../dataset/NewsArticles/business/241.txt,35,788,14,380,textrank,0.6238532110091743,0.7597765363128491,0.5578635014836796,0.6460481099656358,0.6192660550458715,0.7541899441340782
431,business,../dataset/NewsArticles/business/255.txt,9,179,4,83,textrank,0.5692307692307692,0.6379310344827587,0.43037974683544306,0.4473684210526316,0.5538461538461539,0.6206896551724138
432,business,../dataset/NewsArticles/business/282.txt,14,330,6,179,textrank,0.5737704918032787,0.7142857142857143,0.509090909090909,0.6222222222222222,0.5655737704918032,0.7040816326530612
433,business,../dataset/NewsArticles/business/296.txt,21,529,10,275,textrank,0.6463414634146342,0.7310344827586207,0.5791505791505791,0.6437768240343348,0.6280487804878049,0.7103448275862069
434,business,../dataset/NewsArticles/business/292.txt,17,390,9,235,textrank,0.41975308641975306,0.7010309278350515,0.334841628959276,0.5362318840579711,0.41975308641975306,0.7010309278350515
435,business,../dataset/NewsArticles/business/286.txt,18,383,14,296,textrank,0.6595744680851063,0.992,0.5851063829787234,0.9593023255813954,0.6595744680851063,0.992
436,business,../dataset/NewsArticles/business/279.txt,18,436,11,298,textrank,0.6420454545454546,0.9262295081967213,0.5215827338129496,0.8630952380952381,0.6420454545454546,0.9262295081967213
437,business,../dataset/NewsArticles/business/251.txt,17,313,11,220,textrank,0.6225165562913907,0.8952380952380953,0.5217391304347826,0.8307692307692308,0.6225165562913907,0.8952380952380953
438,business,../dataset/NewsArticles/business/245.txt,48,818,20,424,textrank,0.7255639097744361,0.7877551020408163,0.67,0.7052631578947368,0.7218045112781954,0.7836734693877551
439,business,../dataset/NewsArticles/business/090.txt,18,382,9,209,textrank,0.6993006993006993,0.8547008547008547,0.6515151515151515,0.821656050955414,0.6993006993006993,0.8547008547008547
440,business,../dataset/NewsArticles/business/084.txt,11,220,8,174,textrank,0.5377358490566038,0.7808219178082192,0.45751633986928103,0.7692307692307693,0.5377358490566038,0.7808219178082192
441,business,../dataset/NewsArticles/business/053.txt,9,241,6,141,textrank,0.5463917525773195,0.5824175824175825,0.44029850746268656,0.4796747967479675,0.5257731958762887,0.5604395604395604
442,business,../dataset/NewsArticles/business/047.txt,11,283,6,161,textrank,0.7115384615384616,0.8409090909090909,0.62,0.7560975609756098,0.7115384615384616,0.8409090909090909
443,business,../dataset/NewsArticles/business/127.txt,21,489,13,339,textrank,0.5980861244019139,0.8169934640522876,0.5015197568389058,0.7366071428571429,0.5980861244019139,0.8169934640522876
